Time,Alameda,Cabello,República de Chile con San Joaquín,San Juan con Escrivá de Balaguer,
2019-02-17 00:00:00,490,179,,,
2019-02-18 00:00:00,1050,359,,,
2019-02-19 00:00:00,1106,330,,,
2019-02-20 00:00:00,1062,388,,,
2019-02-21 00:00:00,1001,314,,,
2019-02-22 00:00:00,916,383,,,
2019-02-23 00:00:00,733,271,,,
2019-02-24 00:00:00,519,162,,,
2019-02-25 00:00:00,1112,399,,,
2019-02-26 00:00:00,1033,385,,,
2019-02-27 00:00:00,1038,401,,,
2019-02-28 00:00:00,981,346,,,
2019-03-01 00:00:00,937,330,,,
2019-03-02 00:00:00,689,256,,,
2019-03-03 00:00:00,532,166,,,
2019-03-04 00:00:00,1084,343,,,
2019-03-05 00:00:00,1087,340,,,
2019-03-06 00:00:00,1095,359,,,
2019-03-07 00:00:00,1088,381,,,
2019-03-08 00:00:00,955,390,,,
2019-03-09 00:00:00,734,345,,,
2019-03-10 00:00:00,624,169,,,
2019-03-11 00:00:00,1147,375,,,
2019-03-12 00:00:00,1185,338,,,
2019-03-13 00:00:00,1067,411,,,
2019-03-14 00:00:00,1118,393,,,
2019-03-15 00:00:00,1043,318,,,
2019-03-16 00:00:00,761,259,,,
2019-03-17 00:00:00,570,128,,,
2019-03-18 00:00:00,1124,430,,,
2019-03-19 00:00:00,1172,372,,,
2019-03-20 00:00:00,1099,378,,,
2019-03-21 00:00:00,1183,340,,,
2019-03-22 00:00:00,1075,366,,,
2019-03-23 00:00:00,711,257,,,
2019-03-24 00:00:00,505,175,,,
2019-03-25 00:00:00,1070,374,,,
2019-03-26 00:00:00,1159,332,,,
2019-03-27 00:00:00,1163,338,,,
2019-03-28 00:00:00,1128,302,,,
2019-03-29 00:00:00,1049,327,,,
2019-03-30 00:00:00,656,242,,,
2019-03-31 00:00:00,457,154,,,
2019-04-01 00:00:00,1068,371,,,
2019-04-02 00:00:00,1049,330,,,
2019-04-03 00:00:00,1114,349,,,
2019-04-04 00:00:00,1080,344,,,
2019-04-05 00:00:00,1046,365,,,
2019-04-06 00:00:00,730,217,,,
2019-04-07 00:00:00,496,142,,,
2019-04-08 00:00:00,1158,298,,,
2019-04-09 00:00:00,1066,293,,,
2019-04-10 00:00:00,1113,318,,,
2019-04-11 00:00:00,1293,323,,,
2019-04-12 00:00:00,1236,305,,,
2019-04-13 00:00:00,626,220,,,
2019-04-14 00:00:00,451,153,,,
2019-04-15 00:00:00,1024,366,,,
2019-04-16 00:00:00,1062,299,,,
2019-04-17 00:00:00,1106,335,,,
2019-04-18 00:00:00,1047,347,,,
2019-04-19 00:00:00,527,159,,,
2019-04-20 00:00:00,507,208,,,
2019-04-21 00:00:00,463,172,,,
2019-04-22 00:00:00,1051,338,,,
2019-04-23 00:00:00,1064,286,,,
2019-04-24 00:00:00,648,215,,,
2019-04-25 00:00:00,978,274,,,
2019-04-26 00:00:00,943,326,,,
2019-04-27 00:00:00,728,261,,,
2019-04-28 00:00:00,475,138,,,
2019-04-29 00:00:00,1026,301,,,
2019-04-30 00:00:00,945,268,,,
2019-05-01 00:00:00,505,149,,,
2019-05-02 00:00:00,996,317,,,
2019-05-03 00:00:00,849,238,,,
2019-05-04 00:00:00,614,128,,,
2019-05-05 00:00:00,513,147,,,
2019-05-06 00:00:00,1017,343,,,
2019-05-07 00:00:00,1007,299,,,
2019-05-08 00:00:00,921,305,,,
2019-05-09 00:00:00,930,286,,,
2019-05-10 00:00:00,989,261,,,
2019-05-11 00:00:00,647,232,,,
2019-05-12 00:00:00,425,117,,,
2019-05-13 00:00:00,1076,316,,,
2019-05-14 00:00:00,1083,318,,,
2019-05-15 00:00:00,1098,287,,,
2019-05-16 00:00:00,928,269,,,
2019-05-17 00:00:00,911,259,,,
2019-05-18 00:00:00,564,199,,,
2019-05-19 00:00:00,401,104,,,
2019-05-20 00:00:00,639,264,,,
2019-05-21 00:00:00,489,138,,,
2019-05-22 00:00:00,926,269,,,
2019-05-23 00:00:00,997,281,,,
2019-05-24 00:00:00,921,279,,,
2019-05-25 00:00:00,674,188,,,
2019-05-26 00:00:00,455,132,,,
2019-05-27 00:00:00,1054,283,,,
2019-05-28 00:00:00,987,275,,,
2019-05-29 00:00:00,488,143,,,
2019-05-30 00:00:00,590,137,,,
2019-05-31 00:00:00,723,176,,,
2019-06-01 00:00:00,513,148,,,
2019-06-02 00:00:00,453,136,,,
2019-06-03 00:00:00,922,264,,,
2019-06-04 00:00:00,938,218,,,
2019-06-05 00:00:00,941,236,,,
2019-06-06 00:00:00,801,227,,,
2019-06-07 00:00:00,859,286,,,
2019-06-08 00:00:00,624,163,,,
2019-06-09 00:00:00,388,139,,,
2019-06-10 00:00:00,927,291,,,
2019-06-11 00:00:00,861,190,,,
2019-06-12 00:00:00,839,144,,,
2019-06-13 00:00:00,670,190,,,
2019-06-14 00:00:00,512,185,,,
2019-06-15 00:00:00,547,203,,,
2019-06-16 00:00:00,393,91,,,
2019-06-17 00:00:00,835,234,,,
2019-06-18 00:00:00,802,278,,,
2019-06-19 00:00:00,900,267,,,
2019-06-20 00:00:00,864,221,,,
2019-06-21 00:00:00,828,253,,,
2019-06-22 00:00:00,610,185,,,
2019-06-23 00:00:00,420,97,,,
2019-06-24 00:00:00,628,149,,,
2019-06-25 00:00:00,768,265,,,
2019-06-26 00:00:00,860,241,,,
2019-06-27 00:00:00,763,186,,,
2019-06-28 00:00:00,713,219,,,
2019-06-29 00:00:00,122,77,,,
2019-06-30 00:00:00,337,110,,,
2019-07-01 00:00:00,821,252,,,
2019-07-02 00:00:00,785,235,,,
2019-07-03 00:00:00,769,246,,,
2019-07-04 00:00:00,820,220,,,
2019-07-05 00:00:00,801,226,,,
2019-07-06 00:00:00,612,171,,,
2019-07-07 00:00:00,345,114,,,
2019-07-08 00:00:00,827,318,,,
2019-07-09 00:00:00,865,238,,,
2019-07-10 00:00:00,880,205,,,
2019-07-11 00:00:00,850,230,,,
2019-07-12 00:00:00,813,235,,,
2019-07-13 00:00:00,576,168,,,
2019-07-14 00:00:00,394,88,,,
2019-07-15 00:00:00,720,286,,,
2019-07-16 00:00:00,476,155,,,
2019-07-17 00:00:00,860,312,,,
2019-07-18 00:00:00,850,253,,,
2019-07-19 00:00:00,859,276,,,
2019-07-20 00:00:00,653,152,,,
2019-07-21 00:00:00,117,87,,,
2019-07-22 00:00:00,825,282,,,
2019-07-23 00:00:00,843,268,,,
2019-07-24 00:00:00,805,283,,,
2019-07-25 00:00:00,931,260,,,
2019-07-26 00:00:00,858,281,,,
2019-07-27 00:00:00,648,193,,,
2019-07-28 00:00:00,387,84,,,
2019-07-29 00:00:00,781,269,,,
2019-07-30 00:00:00,1041,251,,,
2019-07-31 00:00:00,830,267,,,
2019-08-01 00:00:00,906,226,,,
2019-08-02 00:00:00,779,265,,,
2019-08-03 00:00:00,629,200,,,
2019-08-04 00:00:00,573,115,,,
2019-08-05 00:00:00,976,280,,,
2019-08-06 00:00:00,955,241,,,
2019-08-07 00:00:00,900,284,,,
2019-08-08 00:00:00,898,240,,,
2019-08-09 00:00:00,923,245,,,
2019-08-10 00:00:00,700,143,,,
2019-08-11 00:00:00,382,99,,,
2019-08-12 00:00:00,912,264,,,
2019-08-13 00:00:00,987,278,,,
2019-08-14 00:00:00,989,249,,,
2019-08-15 00:00:00,458,123,,,
2019-08-16 00:00:00,831,263,,,
2019-08-17 00:00:00,623,173,,,
2019-08-18 00:00:00,418,119,,,
2019-08-19 00:00:00,978,294,,,
2019-08-20 00:00:00,1006,297,,,
2019-08-21 00:00:00,922,281,,,
2019-08-22 00:00:00,1027,273,,,
2019-08-23 00:00:00,1034,346,,,
2019-08-24 00:00:00,765,217,,,
2019-08-25 00:00:00,512,114,,,
2019-08-26 00:00:00,1068,288,,,
2019-08-27 00:00:00,1114,307,,,
2019-08-28 00:00:00,1139,285,,,
2019-08-29 00:00:00,1106,259,,,
2019-08-30 00:00:00,1017,280,,,
2019-08-31 00:00:00,700,198,,,
2019-09-01 00:00:00,518,108,,,
2019-09-02 00:00:00,1091,278,,,
2019-09-03 00:00:00,1116,320,,,
2019-09-04 00:00:00,1083,280,,,
2019-09-05 00:00:00,971,283,,,
2019-09-06 00:00:00,951,273,,,
2019-09-07 00:00:00,624,84,,,
2019-09-08 00:00:00,508,117,,,
2019-09-09 00:00:00,673,207,,,
2019-09-10 00:00:00,990,303,,,
2019-09-11 00:00:00,1025,301,,,
2019-09-12 00:00:00,1013,308,,,
2019-09-13 00:00:00,1063,343,,,
2019-09-14 00:00:00,612,196,,,
2019-09-15 00:00:00,444,135,,,
2019-09-16 00:00:00,875,328,,,
2019-09-17 00:00:00,750,249,,,
2019-09-18 00:00:00,384,87,,,
2019-09-19 00:00:00,323,101,,,
2019-09-20 00:00:00,381,122,,,
2019-09-21 00:00:00,552,159,,,
2019-09-22 00:00:00,525,123,,,
2019-09-23 00:00:00,1087,312,,,
2019-09-24 00:00:00,1158,286,,,
2019-09-25 00:00:00,1153,328,,,
2019-09-26 00:00:00,1133,280,,,
2019-09-27 00:00:00,976,299,,,
2019-09-28 00:00:00,893,186,,,
2019-09-29 00:00:00,618,124,,,
2019-09-30 00:00:00,894,179,,,
2019-10-01 00:00:00,842,276,,,
2019-10-02 00:00:00,1064,247,,,
2019-10-03 00:00:00,1083,265,,,
2019-10-04 00:00:00,1012,301,,,
2019-10-05 00:00:00,798,209,,,
2019-10-06 00:00:00,594,132,,,
2019-10-07 00:00:00,1139,329,,,
2019-10-08 00:00:00,1249,350,,,
2019-10-09 00:00:00,1265,385,,,
2019-10-10 00:00:00,1247,322,,,
2019-10-11 00:00:00,1121,313,,,
2019-10-12 00:00:00,596,157,,,
2019-10-13 00:00:00,570,108,,,
2019-10-14 00:00:00,966,253,,,
2019-10-15 00:00:00,1216,323,,,
2019-10-16 00:00:00,1248,308,,,
2019-10-17 00:00:00,1143,321,,,
2019-10-18 00:00:00,1175,359,,,
2019-10-19 00:00:00,770,189,,,
2019-10-20 00:00:00,575,136,,,
2019-10-21 00:00:00,1145,358,,,
2019-10-22 00:00:00,1079,348,,,
2019-10-23 00:00:00,1115,359,,,
2019-10-24 00:00:00,1191,379,,,
2019-10-25 00:00:00,1280,363,,,
2019-10-26 00:00:00,952,330,,,
2019-10-27 00:00:00,594,150,,,
2019-10-28 00:00:00,1340,344,,,
2019-10-29 00:00:00,1269,352,,,
2019-10-30 00:00:00,1181,338,,,
2019-10-31 00:00:00,780,219,,,
2019-11-01 00:00:00,675,164,,,
2019-11-02 00:00:00,808,267,,,
2019-11-03 00:00:00,722,159,,,
2019-11-04 00:00:00,1132,361,,,
2019-11-05 00:00:00,1286,381,,,
2019-11-06 00:00:00,1360,392,,,
2019-11-07 00:00:00,1361,384,,,
2019-11-08 00:00:00,1327,387,,,
2019-11-09 00:00:00,920,281,,,
2019-11-10 00:00:00,614,159,,,
2019-11-11 00:00:00,1327,385,,,
2019-11-12 00:00:00,1400,343,,,
2019-11-13 00:00:00,1389,406,,,
2019-11-14 00:00:00,1420,314,,,
2019-11-15 00:00:00,1270,378,,,
2019-11-16 00:00:00,987,252,,,
2019-11-17 00:00:00,679,179,,,
2019-11-18 00:00:00,1360,407,,,
2019-11-19 00:00:00,1410,385,,,
2019-11-20 00:00:00,1596,407,,,
2019-11-21 00:00:00,1398,343,,,
2019-11-22 00:00:00,1262,338,,,
2019-11-23 00:00:00,923,266,,,
2019-11-24 00:00:00,740,152,,,
2019-11-25 00:00:00,1218,381,,,
2019-11-26 00:00:00,1326,367,,,
2019-11-27 00:00:00,1272,437,,,
2019-11-28 00:00:00,1357,359,,,
2019-11-29 00:00:00,1198,337,,,
2019-11-30 00:00:00,894,278,,,
2019-12-01 00:00:00,622,179,,,
2019-12-02 00:00:00,1282,399,,,
2019-12-03 00:00:00,1432,366,,,
2019-12-04 00:00:00,1402,411,,,
2019-12-05 00:00:00,1262,393,,,
2019-12-06 00:00:00,1245,374,,,
2019-12-07 00:00:00,923,248,,,
2019-12-08 00:00:00,687,128,,,
2019-12-09 00:00:00,1250,355,,,
2019-12-10 00:00:00,1360,352,,,
2019-12-11 00:00:00,1347,358,,,
2019-12-12 00:00:00,1218,312,,,
2019-12-13 00:00:00,1103,363,,,
2019-12-14 00:00:00,783,231,,,
2019-12-15 00:00:00,678,155,,,
2019-12-16 00:00:00,1293,379,,,
2019-12-17 00:00:00,1379,374,,,
2019-12-18 00:00:00,1332,356,,,
2019-12-19 00:00:00,1268,327,,,
2019-12-20 00:00:00,1200,299,,,
2019-12-21 00:00:00,919,235,,,
2019-12-22 00:00:00,631,152,,,
2019-12-23 00:00:00,1247,294,,,
2019-12-24 00:00:00,1063,283,,,
2019-12-25 00:00:00,528,127,,,
2019-12-26 00:00:00,1181,361,,,
2019-12-27 00:00:00,1265,325,,,
2019-12-28 00:00:00,993,283,,,
2019-12-29 00:00:00,815,196,,,
2019-12-30 00:00:00,1206,301,,,
2019-12-31 00:00:00,854,249,,,
2020-01-01 00:00:00,385,101,,,
2020-01-02 00:00:00,1180,294,,,
2020-01-03 00:00:00,1237,332,,,
2020-01-04 00:00:00,869,190,,,
2020-01-05 00:00:00,817,162,,,
2020-01-06 00:00:00,1195,297,,,
2020-01-07 00:00:00,1279,323,,,
2020-01-08 00:00:00,1351,389,,,
2020-01-09 00:00:00,1264,328,,,
2020-01-10 00:00:00,1142,342,,,
2020-01-11 00:00:00,904,216,,,
2020-01-12 00:00:00,651,161,,,
2020-01-13 00:00:00,1352,325,,,
2020-01-14 00:00:00,1317,397,,,
2020-01-15 00:00:00,1354,391,,,
2020-01-16 00:00:00,1330,136,,,
2020-01-17 00:00:00,1258,,,,
2020-01-18 00:00:00,883,,,,
2020-01-19 00:00:00,657,,,,
2020-01-20 00:00:00,1224,,,,
2020-01-21 00:00:00,1344,386,,,
2020-01-22 00:00:00,1360,354,,,
2020-01-23 00:00:00,1370,385,,,
2020-01-24 00:00:00,1314,363,,,
2020-01-25 00:00:00,990,271,,,
2020-01-26 00:00:00,716,152,,,
2020-01-27 00:00:00,1350,373,,,
2020-01-28 00:00:00,1348,324,,,
2020-01-29 00:00:00,1336,341,,,
2020-01-30 00:00:00,1364,341,,,
2020-01-31 00:00:00,1166,315,,,
2020-02-01 00:00:00,894,219,,,
2020-02-02 00:00:00,627,219,,,
2020-02-03 00:00:00,1258,372,,,
2020-02-04 00:00:00,1316,362,,,
2020-02-05 00:00:00,1305,402,,,
2020-02-06 00:00:00,1274,353,,,
2020-02-07 00:00:00,1183,335,,,
2020-02-08 00:00:00,857,269,,,
2020-02-09 00:00:00,593,164,,,
2020-02-10 00:00:00,1212,383,,,
2020-02-11 00:00:00,1286,342,,,
2020-02-12 00:00:00,1342,414,,,
2020-02-13 00:00:00,1234,350,,,
2020-02-14 00:00:00,1104,402,,,
2020-02-15 00:00:00,851,219,,,
2020-02-16 00:00:00,643,135,,,
2020-02-17 00:00:00,1280,413,,,
2020-02-18 00:00:00,1302,395,,,
2020-02-19 00:00:00,1191,405,,,
2020-02-20 00:00:00,1221,376,,,
2020-02-21 00:00:00,1097,327,,,
2020-02-22 00:00:00,859,255,,,
2020-02-23 00:00:00,651,168,,,
2020-02-24 00:00:00,1138,348,,,
2020-02-25 00:00:00,1233,364,,,
2020-02-26 00:00:00,1206,354,,,
2020-02-27 00:00:00,1200,317,,,
2020-02-28 00:00:00,1129,300,,,
2020-02-29 00:00:00,835,246,,,
2020-03-01 00:00:00,634,128,,,
2020-03-02 00:00:00,1232,386,,,
2020-03-03 00:00:00,1278,376,,,
2020-03-04 00:00:00,1256,363,,,
2020-03-05 00:00:00,1176,344,,,
2020-03-06 00:00:00,1204,341,,,
2020-03-07 00:00:00,877,238,,,
2020-03-08 00:00:00,723,130,,,
2020-03-09 00:00:00,1302,375,,,
2020-03-10 00:00:00,1314,379,,,
2020-03-11 00:00:00,1392,382,,,
2020-03-12 00:00:00,1279,373,,,
2020-03-13 00:00:00,1162,386,,,
2020-03-14 00:00:00,864,261,,,
2020-03-15 00:00:00,728,176,,,
2020-03-16 00:00:00,1213,412,,,
2020-03-17 00:00:00,1239,354,,,
2020-03-18 00:00:00,1161,388,,,
2020-03-19 00:00:00,1044,288,,,
2020-03-20 00:00:00,1002,310,,,
2020-03-21 00:00:00,626,166,,,
2020-03-22 00:00:00,476,85,,,
2020-03-23 00:00:00,899,261,,,
2020-03-24 00:00:00,927,207,,,
2020-03-25 00:00:00,882,259,,,
2020-03-26 00:00:00,848,244,,,
2020-03-27 00:00:00,898,229,,,
2020-03-28 00:00:00,668,212,,,
2020-03-29 00:00:00,496,121,,,
2020-03-30 00:00:00,929,280,,,
2020-03-31 00:00:00,954,214,,,
2020-04-01 00:00:00,978,227,,,
2020-04-02 00:00:00,960,254,,,
2020-04-03 00:00:00,917,259,,,
2020-04-04 00:00:00,835,174,,,
2020-04-05 00:00:00,549,123,,,
2020-04-06 00:00:00,983,275,,,
2020-04-07 00:00:00,980,234,,,
2020-04-08 00:00:00,924,238,,,
2020-04-09 00:00:00,902,261,,,
2020-04-10 00:00:00,614,112,,,
2020-04-11 00:00:00,653,151,,,
2020-04-12 00:00:00,473,111,,,
2020-04-13 00:00:00,988,320,,,
2020-04-14 00:00:00,973,261,,,
2020-04-15 00:00:00,1049,291,,,
2020-04-16 00:00:00,955,244,,,
2020-04-17 00:00:00,1011,275,,,
2020-04-18 00:00:00,748,188,,,
2020-04-19 00:00:00,607,156,,,
2020-04-20 00:00:00,1099,308,,,
2020-04-21 00:00:00,1006,267,,,
2020-04-22 00:00:00,988,315,,,
2020-04-23 00:00:00,919,211,,,
2020-04-24 00:00:00,926,135,,,
2020-04-25 00:00:00,754,173,,,
2020-04-26 00:00:00,613,97,,,
2020-04-27 00:00:00,1046,243,,,
2020-04-28 00:00:00,956,192,,,
2020-04-29 00:00:00,984,226,16,,
2020-04-30 00:00:00,1073,255,12,899,
2020-05-01 00:00:00,705,122,7,1097,
2020-05-02 00:00:00,755,153,5,951,
2020-05-03 00:00:00,594,101,9,950,
2020-05-04 00:00:00,1033,279,6,1169,
2020-05-05 00:00:00,991,221,10,1215,
2020-05-06 00:00:00,1033,267,2,1282,
2020-05-07 00:00:00,1018,233,4,1233,
2020-05-08 00:00:00,1003,204,9,1308,
2020-05-09 00:00:00,840,273,5,1114,
2020-05-10 00:00:00,603,160,8,828,
2020-05-11 00:00:00,976,250,2,1128,
2020-05-12 00:00:00,900,243,6,1058,
2020-05-13 00:00:00,952,265,5,1151,
2020-05-14 00:00:00,970,256,7,1083,
2020-05-15 00:00:00,1012,279,8,1078,
2020-05-16 00:00:00,869,188,4,1147,
2020-05-17 00:00:00,630,146,4,1074,
2020-05-18 00:00:00,964,245,7,1014,
2020-05-19 00:00:00,784,193,9,842,
2020-05-20 00:00:00,485,137,3,396,
2020-05-21 00:00:00,615,128,3,797,
2020-05-22 00:00:00,886,268,7,951,
2020-05-23 00:00:00,741,175,5,950,
2020-05-24 00:00:00,522,158,3,963,
2020-05-25 00:00:00,928,263,18,1014,
2020-05-26 00:00:00,1027,235,8,1078,
2020-05-27 00:00:00,831,221,21,854,
2020-05-28 00:00:00,752,191,2,778,
2020-05-29 00:00:00,729,164,4,709,
2020-05-30 00:00:00,645,183,4,839,
2020-05-31 00:00:00,502,137,13,734,
2020-06-01 00:00:00,935,198,14,998,
2020-06-02 00:00:00,756,212,14,704,
2020-06-03 00:00:00,727,207,10,642,
2020-06-04 00:00:00,841,201,2,960,
2020-06-05 00:00:00,875,223,10,984,
2020-06-06 00:00:00,700,171,5,930,
2020-06-07 00:00:00,503,132,5,854,
2020-06-08 00:00:00,796,229,12,835,
2020-06-09 00:00:00,769,214,4,887,
2020-06-10 00:00:00,806,224,3,986,
2020-06-11 00:00:00,727,142,13,741,
2020-06-12 00:00:00,427,130,3,375,
2020-06-13 00:00:00,758,184,1,785,
2020-06-14 00:00:00,532,133,5,859,
2020-06-15 00:00:00,834,173,4,745,
2020-06-16 00:00:00,792,151,7,829,
2020-06-17 00:00:00,258,61,6,108,
2020-06-18 00:00:00,718,201,5,564,
2020-06-19 00:00:00,260,81,1,88,
2020-06-20 00:00:00,279,113,2,137,
2020-06-21 00:00:00,236,100,1,162,
2020-06-22 00:00:00,165,58,1,92,
2020-06-23 00:00:00,310,106,16,105,
2020-06-24 00:00:00,287,61,1,83,
2020-06-25 00:00:00,373,185,4,172,
2020-06-26 00:00:00,462,173,1,228,
2020-06-27 00:00:00,394,155,5,256,
2020-06-28 00:00:00,209,71,3,189,
2020-06-29 00:00:00,120,16,5,60,
2020-06-30 00:00:00,467,168,2,217,
2020-07-01 00:00:00,339,196,4,105,
2020-07-02 00:00:00,474,199,2,260,
2020-07-03 00:00:00,501,137,4,282,
2020-07-04 00:00:00,132,56,3,70,
2020-07-05 00:00:00,272,114,8,170,
2020-07-06 00:00:00,508,236,4,282,
2020-07-07 00:00:00,489,209,6,380,
2020-07-08 00:00:00,272,164,2,123,
2020-07-09 00:00:00,496,185,3,359,
2020-07-10 00:00:00,498,242,9,402,
2020-07-11 00:00:00,411,183,4,354,
2020-07-12 00:00:00,250,161,4,274,
2020-07-13 00:00:00,586,210,1,564,
2020-07-14 00:00:00,567,225,12,573,
2020-07-15 00:00:00,621,233,10,418,
2020-07-16 00:00:00,360,119,6,337,
2020-07-17 00:00:00,514,164,5,423,
2020-07-18 00:00:00,417,111,0,305,
2020-07-19 00:00:00,303,154,4,377,
2020-07-20 00:00:00,554,225,3,495,
2020-07-21 00:00:00,163,73,1,95,
2020-07-22 00:00:00,480,235,4,450,
2020-07-23 00:00:00,512,232,4,498,
2020-07-24 00:00:00,628,228,10,568,
2020-07-25 00:00:00,406,175,2,450,
2020-07-26 00:00:00,239,158,1,353,
2020-07-27 00:00:00,499,232,19,523,
2020-07-28 00:00:00,603,204,60,598,
2020-07-29 00:00:00,601,246,22,608,
2020-07-30 00:00:00,596,221,4,625,
2020-07-31 00:00:00,569,204,6,636,
2020-08-01 00:00:00,425,196,7,460,
2020-08-02 00:00:00,354,146,7,500,
2020-08-03 00:00:00,581,233,19,607,
2020-08-04 00:00:00,605,225,17,690,
2020-08-05 00:00:00,405,184,6,364,
2020-08-06 00:00:00,588,266,17,641,
2020-08-07 00:00:00,588,251,21,635,
2020-08-08 00:00:00,530,203,6,610,
2020-08-09 00:00:00,333,178,27,430,
2020-08-10 00:00:00,832,219,14,1079,
2020-08-11 00:00:00,789,183,7,1055,
2020-08-12 00:00:00,769,214,44,1114,
2020-08-13 00:00:00,790,215,17,1166,
2020-08-14 00:00:00,779,215,19,1035,
2020-08-15 00:00:00,448,185,4,460,
2020-08-16 00:00:00,328,139,2,461,
2020-08-17 00:00:00,871,227,16,1146,
2020-08-18 00:00:00,829,200,11,1013,
2020-08-19 00:00:00,800,231,14,1219,
2020-08-20 00:00:00,899,218,50,1209,
2020-08-21 00:00:00,933,234,14,1275,
2020-08-22 00:00:00,524,209,7,555,
2020-08-23 00:00:00,373,171,16,474,
2020-08-24 00:00:00,830,186,3,1282,
2020-08-25 00:00:00,635,54,9,694,
2020-08-26 00:00:00,791,217,10,1171,
2020-08-27 00:00:00,926,268,2,1393,
2020-08-28 00:00:00,864,191,9,1099,
2020-08-29 00:00:00,518,227,4,574,
2020-08-30 00:00:00,378,193,5,521,
2020-08-31 00:00:00,884,320,7,1290,
2020-09-01 00:00:00,837,337,6,960,
2020-09-02 00:00:00,933,93,13,1327,
2020-09-03 00:00:00,1027,116,14,1362,
2020-09-04 00:00:00,961,124,8,1249,
2020-09-05 00:00:00,519,80,7,686,
2020-09-06 00:00:00,420,44,18,662,
2020-09-07 00:00:00,1068,114,9,1535,
2020-09-08 00:00:00,832,119,5,974,
2020-09-09 00:00:00,981,173,7,1530,
2020-09-10 00:00:00,985,170,60,1486,
2020-09-11 00:00:00,1054,165,9,1662,
2020-09-12 00:00:00,599,118,3,756,
2020-09-13 00:00:00,402,72,15,719,
2020-09-14 00:00:00,1082,145,10,1667,
2020-09-15 00:00:00,947,151,25,1464,
2020-09-16 00:00:00,1008,204,24,1331,
2020-09-17 00:00:00,985,164,7,1447,
2020-09-18 00:00:00,295,105,5,518,
2020-09-19 00:00:00,284,84,3,582,
2020-09-20 00:00:00,378,75,2,734,
2020-09-21 00:00:00,1118,159,13,1704,
2020-09-22 00:00:00,1098,174,41,1774,
2020-09-23 00:00:00,1089,170,24,1818,
2020-09-24 00:00:00,1130,156,18,1753,
2020-09-25 00:00:00,872,155,26,1248,
2020-09-26 00:00:00,583,150,2,949,
2020-09-27 00:00:00,536,97,16,1041,
2020-09-28 00:00:00,1112,216,11,1839,
2020-09-29 00:00:00,1038,184,7,1694,
2020-09-30 00:00:00,1010,201,15,1455,
2020-10-01 00:00:00,1115,194,4,1598,
2020-10-02 00:00:00,1089,173,9,1584,
2020-10-03 00:00:00,630,139,0,882,
2020-10-04 00:00:00,505,113,1,984,
2020-10-05 00:00:00,1208,303,1,1881,
2020-10-06 00:00:00,1223,291,1,1836,
2020-10-07 00:00:00,1132,292,3,1857,
2020-10-08 00:00:00,1089,238,8,1536,
2020-10-09 00:00:00,1252,273,8,1858,
2020-10-10 00:00:00,662,170,8,1086,
2020-10-11 00:00:00,481,97,1,1156,
2020-10-12 00:00:00,646,102,0,1503,
2020-10-13 00:00:00,1185,303,15,1778,
2020-10-14 00:00:00,1220,266,3,1892,
2020-10-15 00:00:00,1185,307,0,1951,
2020-10-16 00:00:00,1207,267,7,2024,
2020-10-17 00:00:00,708,163,2,1236,
2020-10-18 00:00:00,676,113,4,1426,
2020-10-19 00:00:00,1267,298,5,1946,
2020-10-20 00:00:00,1245,297,8,2146,
2020-10-21 00:00:00,1295,343,206,2105,
2020-10-22 00:00:00,1241,329,21,2265,
2020-10-23 00:00:00,1193,297,142,2172,
2020-10-24 00:00:00,786,249,50,937,
2020-10-25 00:00:00,956,354,47,1344,
2020-10-26 00:00:00,1308,250,52,2171,
2020-10-27 00:00:00,1138,254,57,1814,
2020-10-28 00:00:00,1271,275,43,2196,
2020-10-29 00:00:00,1268,270,62,2184,
2020-10-30 00:00:00,1195,269,45,1993,
2020-10-31 00:00:00,702,167,59,1250,
2020-11-01 00:00:00,550,165,52,1339,
2020-11-02 00:00:00,1230,327,101,2086,
2020-11-03 00:00:00,1264,337,106,2179,
2020-11-04 00:00:00,1249,287,177,2279,
2020-11-05 00:00:00,1271,330,920,2378,
2020-11-06 00:00:00,1188,290,896,2071,
2020-11-07 00:00:00,977,260,979,1833,
2020-11-08 00:00:00,689,192,979,2074,
2020-11-09 00:00:00,1223,319,887,2289,
2020-11-10 00:00:00,1259,332,888,2311,
2020-11-11 00:00:00,1273,333,915,2214,
2020-11-12 00:00:00,1134,290,868,2169,
2020-11-13 00:00:00,1102,286,651,1694,
2020-11-14 00:00:00,846,246,738,1832,
2020-11-15 00:00:00,637,197,745,1919,
2020-11-16 00:00:00,1192,340,925,2192,
2020-11-17 00:00:00,1150,277,686,1821,
2020-11-18 00:00:00,1118,329,878,2270,
2020-11-19 00:00:00,1106,335,780,1996,
2020-11-20 00:00:00,1028,268,809,1842,
2020-11-21 00:00:00,809,287,692,1818,
2020-11-22 00:00:00,666,164,664,1907,
2020-11-23 00:00:00,1156,305,768,2191,
2020-11-24 00:00:00,1214,302,889,2167,
2020-11-25 00:00:00,1257,356,762,2068,
2020-11-26 00:00:00,1093,357,747,2109,
2020-11-27 00:00:00,985,258,707,1923,
2020-11-28 00:00:00,857,268,625,1634,
